what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1298430025793
java.runtime.version,sysinfo,,,"1.6.0_17-b04-248-10M3025",1298430025793
java.specification.name,sysinfo,,,"Java Platform API Specification",1298430025793
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298430025793
java.specification.version,sysinfo,,,"1.6",1298430025793
java.vendor,sysinfo,,,"Apple Inc.",1298430025793
java.version,sysinfo,,,"1.6.0_17",1298430025794
java.vm.info,sysinfo,,,"mixed mode",1298430025794
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1298430025794
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1298430025794
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298430025794
java.vm.specification.version,sysinfo,,,"1.0",1298430025794
java.vm.vendor,sysinfo,,,"Apple Inc.",1298430025794
java.vm.version,sysinfo,,,"14.3-b01-101",1298430025794
started,bundle,com.aptana.ide.server.core,2.0.0.1278523018,"com.aptana.ide.server.core",1298430025845
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298430027587
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1298430027604
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298430027619
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1298430027632
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430046540
started,bundle,org.eclipse.jgit,0.11.3,"org.eclipse.jgit",1298430051677
started,bundle,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui",1298430051699
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1298430056963
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430056972
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1298430057008
started,bundle,org.eclipse.egit.core,0.11.3,"org.eclipse.egit.core",1298430061841
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430081441
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430178917
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1298430178946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430184111
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430216321
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1298430216346
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430217744
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430301405
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298430303893
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509028869
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509096778
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewClone",1298509096820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509097312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509097544
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1298509108940
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298509108959
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509108963
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509108964
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298509109041
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewOpen",1298509109107
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1298509109395
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1298509114387
activated,view,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesView",1298509123499
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509131281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509165335
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewPush",1298509165386
error,log,,,"Can't connect to any repository: https://tfleish@github.com/tfleish/BucketLST.git (An internal Exception occured during push: https://tfleish@github.com/tfleish/BucketLST.git: not authorized)",1298509165462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509165775
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509228070
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509236850
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509236900
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1298509236900
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298509236915
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298509243385
error,log,,,"No property tester contributes a property com.aptana.ide.core.ui.nature to type class org.eclipse.jdt.internal.core.JavaProject",1298509252954
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1298509262058
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1298509267448
error,log,,,"No property tester contributes a property com.aptana.ide.core.ui.nature to type class org.eclipse.jdt.internal.core.JavaProject",1298509270687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509277162
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1298509281205
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1298509281378
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1298509281437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509296268
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1298509296302
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509297545
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509297573
activated,perspective,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.GitRepositoryExploring",1298509297574
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298509297591
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509305172
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298509305172
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1298509305172
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298509311153
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1298509322883
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509323165
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509327129
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509349451
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509430348
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1298509430376
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298509433149
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298509433224
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298509433225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509436797
started,bundle,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io",1298509456849
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1298509456982
started,bundle,com.aptana.ide.ui,2.0.0.1278614541,"com.aptana.ide.ui",1298509457108
opened,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1298509457167
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1298509457182
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1298509457248
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509457327
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298509457335
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1298509457389
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1298509464865
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509470189
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509473768
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509475063
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509511787
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298509513278
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1298509517321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298509532748
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510029380
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510035992
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510041978
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1298510042002
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510053674
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510063383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1298510063416
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1298510063416
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510070608
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510073186
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1298510073211
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1298510073212
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510082678
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510093552
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510093683
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510093684
activated,perspective,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.GitRepositoryExploring",1298510093684
activated,view,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesView",1298510093751
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewPull",1298510104287
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510104594
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510108054
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510116915
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510347286
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510357351
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510397876
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510440762
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510441101
activated,perspective,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.Perspective",1298510441101
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.DeviceView",1298510441108
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510442599
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510442611
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1298510442611
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298510442647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510451011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510566258
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1298510566290
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1298510568534
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510568866
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510572062
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298510572676
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1298510577952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510584680
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510630341
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510632946
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510632947
activated,perspective,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.GitRepositoryExploring",1298510632947
activated,view,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesView",1298510632974
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298510636649
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510636652
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510636704
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298510636791
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewOpen",1298510636809
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1298510646727
activated,view,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesView",1298510648940
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510651699
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510686632
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewPush",1298510686687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510687119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510691068
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510697319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510766501
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510782700
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510838327
executed,command,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui.RepositoriesViewPush",1298510838384
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510838727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510842489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510848178
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510883835
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510885879
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510885881
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1298510885881
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1298510885898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510888527
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510974310
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1298510974355
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510974661
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510980482
started,bundle,org.eclipse.jdt.launching.macosx,3.2.0.v20090527,"org.eclipse.jdt.launching.macosx",1298510980987
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298510982692
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298510994767
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510994768
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298510994770
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298510995134
started,bundle,org.python.pydev.core,1.5.4.2010011921,"org.python.pydev.core",1298510997608
started,bundle,org.python.pydev.debug,1.5.4.2010011921,"org.python.pydev.debug",1298510997622
started,bundle,org.python.pydev.customizations,1.5.4.2010011921,"org.python.pydev.customizations",1298510997633
started,bundle,com.python.pydev.analysis,1.5.4.2010011921,"com.python.pydev.analysis",1298510997806
started,bundle,org.python.pydev,1.5.4.2010011921,"org.python.pydev",1298510997814
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298510998583
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511010038
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298511020107
started,bundle,com.aptana.ide.server.ui,2.0.0.1278523018,"com.aptana.ide.server.ui",1298511024759
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511025014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511058622
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511061745
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511067269
error,log,,,"No python nature for project: ps2",1298511067577
error,log,,,"No python nature for project: ps2",1298511067578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511067622
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511070585
error,log,,,"Project should have a python nature: ps2",1298511077897
error,log,,,"Project should have a python nature: ps2",1298511077992
error,log,,,"Project should have a python nature: ps2",1298511078012
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511078044
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511136472
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298511138897
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298511138898
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298511138945
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298511139017
error,log,,,"No python nature for project: ps2",1298511141595
error,log,,,"No python nature for project: ps2",1298511141596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511141619
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511146745
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298511164440
error,log,,,"Project should have a python nature: ps2",1298511178736
error,log,,,"Project should have a python nature: ps2",1298511178811
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511178843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1298511196929
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.navigate.linkWithEditor",1298511239515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.navigate.linkWithEditor",1298511242103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.navigate.linkWithEditor",1298511250563
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1298511266876
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1298511267137
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1298511268008
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1298511268122
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298511268269
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1298511268270
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1298511268270
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298511268291
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1298511268367
